customer_tweet_id,response_tweet_id,customer_text,customer_text_normalized,amazon_response,amazon_response_normalized
224839,224837,@115850 my prime membership expires in Feb. But I want to renew it now itself for an year. How to do that?,@user my prime membership expires in Feb. But I want to renew it now itself for an year. How to do that?,@169716 You'll be able to renew your prime membership once the current subscription expires. ^AB,@user You'll be able to renew your prime membership once the current subscription expires. ^AB
224838,224840,@AmazonHelp Oh. But right now the membership is cheaper and the prices may increase till that time. Can you please check again if there is some way to do this?,@AmazonHelp Oh. But right now the membership is cheaper and the prices may increase till that time. Can you please check again if there is some way to do this?,@169716 I understand your concern but prime subscription couldn't be renewed until the current subscription expires. ^GS,@user I understand your concern but prime subscription couldn't be renewed until the current subscription expires. ^GS
224842,224841,@AmazonHelp It's on Amazon.in but transaction has been made on .uk,@AmazonHelp It's on Amazon.in but transaction has been made on .uk,"@169717 Thank you for confirming, since the charge is on https://t.co/ykTUEmdsQA. Kindly connect with us here: https://t.co/baKrEwW6v9. ^PS","@user Thank you for confirming, since the charge is on [URL] Kindly connect with us here: [URL] ^PS"
224844,224843,"@115830 fraudulent transaction alert! My Indian credit card swiped for GBP 454 without auth. Look into it, take action and inform","@user fraudulent transaction alert! My Indian credit card swiped for GBP 454 without auth. Look into it, take action and inform","@169717 Thanks for contacting us today! Which site do you have an account with us? Is it https://t.co/ykTUEmdsQA, .com or another? ^TG",@user Thanks for contacting us today! Which site do you have an account with us? Is it [URL] .com or another? ^TG
224847,224845,アマゾンさん？ https://t.co/qJ6ZftBt69,アマゾンさん？ [URL],@169718 こちらのメッセージはhttps://t.co/st4oU5QbhPからお送りしたものではありません。当サイトではSMSで未納料金などといった内容を送ることはありませんので、記載の電話番号に連絡などされぬよう…。 RI,@user こちらのメッセージは [URL] RI
179226,224849,@128308 @12379 Hii,@user @user Hii,@169719 How may we help you today? ^HR,@user How may we help you today? ^HR
224939,224937,@115850.Fraudalent activity- Repeatedly happening despite being PRIME members Just few days ago on 27/9 and... 1/1,@user .Fraudalent activity- Repeatedly happening despite being PRIME members Just few days ago on 27/9 and... 1/1,@169740 Sorry to learn that order isn't delivered. Let us get it right. Have you reported this to our (1/2)^HR,@user Sorry to learn that order isn't delivered. Let us get it right. Have you reported this to our (1/2)^HR
224938,224940,"@AmazonHelp Yes Everytime we report bt do nt get any solution,just get fake assurance tht it wil nt happen nxt time.Bt Shockingly happens.No improvement","@AmazonHelp Yes Everytime we report bt do nt get any solution,just get fake assurance tht it wil nt happen nxt time.Bt Shockingly happens.No improvement","@169740 In that case, please drop your details here: https://t.co/rat7AW3c42, we'll get back with an update. ^HT","@user In that case, please drop your details here: [URL] we'll get back with an update. ^HT"
224942,224945,@AmazonHelp Why taking so much time in tracking the orders..??,@AmazonHelp Why taking so much time in tracking the orders..??,@169740 Thank you for providing the details required. We will get in touch with you soon. ^RB,@user Thank you for providing the details required. We will get in touch with you soon. ^RB
224948,224947,Amazonで頼んだものが届きましたぁ〜(´∀｀*) https://t.co/fTG7ObARQg,Amazonで頼んだものが届きましたぁ〜(´∀｀*) [URL],@169741 お待たせいたしました。またのご利用をお待ちしております。(◍•ᴗ•◍) ET,@user お待たせいたしました。またのご利用をお待ちしております。(◍•ᴗ•◍) ET
224951,224949,"@115850 Order cancelled Sep26, still no news of refund. TrackingID 451101869025","@user Order cancelled Sep26, still no news of refund. TrackingID 451101869025",@169742 I'm sorry about the pending refund. Kindly contact our team here: https://t.co/vlvfJr4nN9 and we'll have this checked. 1/2 ^GK,@user I'm sorry about the pending refund. Kindly contact our team here: [URL] and we'll have this checked. 1/2 ^GK
224950,224952,"@AmazonHelp Got my issue resolved. Thanks for the prompt action and help :) :)
@115850",@AmazonHelp Got my issue resolved. Thanks for the prompt action and help :) :) @user,@169742 We are pleased to get this sorted for you. ^MJ,@user We are pleased to get this sorted for you. ^MJ
224954,224955,@AmazonHelp Till date waiting for the response of Customer care... What a service.,@AmazonHelp Till date waiting for the response of Customer care... What a service.,@169740 We've sent the correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww ^GK,@user We've sent the correspondence to your registered email ID. Kindly check it here: [URL] ^GK
224957,224956,"@AmazonHelp Terrible experience, received msg that the order has been delivered. . No order received. 63152297 order number","@AmazonHelp Terrible experience, received msg that the order has been delivered. . No order received. 63152297 order number",@169743 and we'll have the issue checked for you. (2/2) ^KA,@user and we'll have the issue checked for you. (2/2) ^KA
224960,224959,@8623 @AmazonHelp #I bought a phone and the delivered product is defective and already 6-7 days but company is denying refund.,@user @AmazonHelp #I bought a phone and the delivered product is defective and already 6-7 days but company is denying refund.,"@169744 I'm sorry for the trouble. We only have a replacement policy for mobiles. However, (1/2)^AU","@user I'm sorry for the trouble. We only have a replacement policy for mobiles. However, (1/2)^AU"
224968,224965,@115850 @AmazonHelp why does Amazon allow fake @11679 to let them use our pay balance. De took  money recharge failed 10 times,@user @AmazonHelp why does Amazon allow fake @user to let them use our pay balance. De took money recharge failed 10 times,"@169581 Sorry to know that, have you reported this to our support team here: https://t.co/qWSC0jKBRG? We'll look into it. ^PS","@user Sorry to know that, have you reported this to our support team here: [URL] We'll look into it. ^PS"
224966,224969,@AmazonHelp Please find it they r not refunding not recharge progress https://t.co/vzDQzeb4SJ,@AmazonHelp Please find it they r not refunding not recharge progress [URL],"@169581 I get your concern, please connect with our team using the link above. We'll check on it. ^PS","@user I get your concern, please connect with our team using the link above. We'll check on it. ^PS"
224970,224971,@AmazonHelp I have already contacted no help,@AmazonHelp I have already contacted no help,@169581 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,@user We would like to help you. Please share your details with us here: [URL] We'll get in touch shortly. ^CB
224972,224973,@AmazonHelp I have filled that forms please reply faster before the due date of my insurance bill,@AmazonHelp I have filled that forms please reply faster before the due date of my insurance bill,@169581 Thank you for sharing the details.We'll get back to you soon. ^OS,@user Thank you for sharing the details.We'll get back to you soon. ^OS
224975,224974,"@115823 please help to resolve my cashback issue.

I haven't received cashback since August 2017.
Is was supposed to credited in 7 days",@user please help to resolve my cashback issue. I haven't received cashback since August 2017. Is was supposed to credited in 7 days,@169746 I'm sorry for the hassle. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest. ^AU,@user I'm sorry for the hassle. Please fill this form: [URL] and I’ll contact you at the earliest. ^AU
224978,224976,もう発送したとかAmazonさすがすぎる👏✨✨,もう発送したとかAmazonさすがすぎる👏✨✨,"@169747 ( *• ̀ω•́ )b ｸﾞｯ☆
お届けまで今しばらくお待ちくださいませ(((((((((((っ･ω･)っ ﾌﾞｰﾝ ET",@user ( *• ̀ω•́ )b ｸﾞｯ☆ お届けまで今しばらくお待ちくださいませ(((((((((((っ･ω･)っ ﾌﾞｰﾝ ET
224977,224979,@AmazonHelp わ〜💓リプが来てビックリ❣️ありがとうございます\(´ω` )/いつもお世話になりすぎるほどお世話になってるので、これからもよろしくお願いします✩︎°｡⋆︎⸜(ू｡•ω•｡)👏💓,@AmazonHelp わ〜💓リプが来てビックリ❣️ありがとうございます\(´ω` )/いつもお世話になりすぎるほどお世話になってるので、これからもよろしくお願いします✩︎°｡⋆︎⸜(ू｡•ω•｡)👏💓,"@169747 リプライありがとうございます*\(^o^)/*
こちらこそ、いつもごAmazonをご利用いただけているようでうれしいです💕　またのご利用をお待ちしております～(੭*ˊ꒳​ˋ)੭ HM",@user リプライありがとうございます*\(^o^)/* こちらこそ、いつもごAmazonをご利用いただけているようでうれしいです💕 またのご利用をお待ちしております～(੭*ˊ꒳​ˋ)੭ HM
224981,224980,"@115850 are you Kidding, do you think that saves a lot of money https://t.co/XX0kk1n7QG","@user are you Kidding, do you think that saves a lot of money [URL]","@169748 you the lowest price, may result in fluctuations in our prices over time. (2/2) ^VM","@user you the lowest price, may result in fluctuations in our prices over time. (2/2) ^VM"
224984,224983,@115821 How can I report fraudulent product listings on your site?,@user How can I report fraudulent product listings on your site?,"@169749 Hi, we would certainly like to help. Can you send us a link of the item ? ^CR","@user Hi, we would certainly like to help. Can you send us a link of the item ? ^CR"
224988,224987,プライム会員でよかった,プライム会員でよかった,@169751 |ω･`)ﾁﾗｯ なにかお役に立てたようなら、何よりでございました。プライムのご利用、ありがとうございます！ RI,@user |ω･`)ﾁﾗｯ なにかお役に立てたようなら、何よりでございました。プライムのご利用、ありがとうございます！ RI
224990,224989,"@115850 deeply dissapointed . exorbidant prices  called discount on dry fruits.
300 percent more ..
Fake discount .cheating",@user deeply dissapointed . exorbidant prices called discount on dry fruits. 300 percent more .. Fake discount .cheating,"@169752 the lowest price, may result in fluctuations in our prices over time. (2/2) ^VM","@user the lowest price, may result in fluctuations in our prices over time. (2/2) ^VM"
224993,224992,"@147807 Hi, I wanted a One plus 5 mobile, but none of your vendors are offering a GST invoice on that. How can I proceed?","@user Hi, I wanted a One plus 5 mobile, but none of your vendors are offering a GST invoice on that. How can I proceed?",@169753 Have you created a Business account with us? ^HK,@user Have you created a Business account with us? ^HK
224995,224994,@AmazonHelp  worst online shopping,@AmazonHelp worst online shopping,@169754 assist you accordingly. 2/2 ^SH,@user assist you accordingly. 2/2 ^SH
224998,224997,@AmazonHelp ありがとうごさいましたﾒｯﾀﾝｺ━━.+ﾟヽ(*｀ﾟωﾟ´)ﾉ.+ﾟ━━ｩﾚｼｨ♪,@AmazonHelp ありがとうごさいましたﾒｯﾀﾝｺ━━.+ﾟヽ(*｀ﾟωﾟ´)ﾉ.+ﾟ━━ｩﾚｼｨ♪,@169755 よかったですーーーーーヽ(´∀｀)人(・ω・)人(ﾟ∀ﾟ)人 HM,@user よかったですーーーーーヽ(´∀｀)人(・ω・)人(ﾟ∀ﾟ)人 HM
225004,225001,Dear @115850  where should I buy this item ? https://t.co/L8xfnYJygg,Dear @user where should I buy this item ? [URL],"@169756 you the lowest price, may result in fluctuations in our prices over time"". 2/2 ^MM","@user you the lowest price, may result in fluctuations in our prices over time"". 2/2 ^MM"
225002,225005,@AmazonHelp dear amazone we dont know the sales person we only know that we are buying product from amazone.,@AmazonHelp dear amazone we dont know the sales person we only know that we are buying product from amazone.,@169756 we put all efforts to provide you the best possible price and offers. (2/2) ^SI,@user we put all efforts to provide you the best possible price and offers. (2/2) ^SI
225008,225009,"@AmazonHelp The refund amount not yet received 

Near one month 
The amount is 72000

Will u pay the interest 5percent? https://t.co/KGxmljbbWo",@AmazonHelp The refund amount not yet received Near one month The amount is 72000 Will u pay the interest 5percent? [URL],@169754 Let me help you out. Please drop your details here: https://t.co/kIi7xxbF1L so that we can get in touch with you. ^VM,@user Let me help you out. Please drop your details here: [URL] so that we can get in touch with you. ^VM
225010,225011,"@AmazonHelp Already I contacted customer care 

They saying it's a big amount I will take some time",@AmazonHelp Already I contacted customer care They saying it's a big amount I will take some time,"@169754 I understand your concern regarding the refund. We'd like to help you out, Kindly fill in the details in the link (1/2)^AP","@user I understand your concern regarding the refund. We'd like to help you out, Kindly fill in the details in the link (1/2)^AP"
225015,225013,@AmazonHelp @115850 status :  Preparing for Dispatch  Order# 171-0833948-8110754 ... #Patheticamazon,@AmazonHelp @user status : Preparing for Dispatch Order# 171-0833948-8110754 ... #Patheticamazon,"@169757 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ (2/2) ^KN","@user Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ (2/2) ^KN"
225016,225017,@AmazonHelp To cancel the order .. is the way customers are treated,@AmazonHelp To cancel the order .. is the way customers are treated,"@169757 I'm sorry for the unpleasant experience, kindly share your details here: https://t.co/beaaDm0muc &amp; we'll contact you soon. ^KN","@user I'm sorry for the unpleasant experience, kindly share your details here: [URL] & we'll contact you soon. ^KN"
225018,225019,@AmazonHelp Stop making fool of people @115850 @AmazonHelp @118702,@AmazonHelp Stop making fool of people @user @AmazonHelp @user,@169757 We would like to make things better for you. Kindly  fill the form for us to help you. ^CB,@user We would like to make things better for you. Kindly fill the form for us to help you. ^CB
225024,225021,"@AmazonHelp I have filled the form..
Check and update me",@AmazonHelp I have filled the form.. Check and update me,@169758 We've received your details and we'll reach out to you shortly. ^GK,@user We've received your details and we'll reach out to you shortly. ^GK
225023,225025,"@AmazonHelp Thank you dear amazon team..
My issue is solved.",@AmazonHelp Thank you dear amazon team.. My issue is solved.,"@169758 You are most welcome! When you are happy, we are happy! ^AP","@user You are most welcome! When you are happy, we are happy! ^AP"
225027,225026,@AmazonHelp Okay i deleted kindly check dm and reply,@AmazonHelp Okay i deleted kindly check dm and reply,@169758 Please know that we won't be able to access the details here. Please share the details via the link provided earlier. ^MS,@user Please know that we won't be able to access the details here. Please share the details via the link provided earlier. ^MS
225029,225028,"@115850 
Check DM @AmazonHelp 
And look in the issue i am facing with amazon order 402-1137920-8812360",@user Check DM @AmazonHelp And look in the issue i am facing with amazon order 402-1137920-8812360,@169758 Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. ^SG(2/2),@user Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. ^SG(2/2)
225031,225030,@AmazonHelp Exchange offer ke 1006 rs milenge kaise? Aapka customer care khud confuse hai...,@AmazonHelp Exchange offer ke 1006 rs milenge kaise? Aapka customer care khud confuse hai...,"@169759 I'd like to take a closer look into this, please share your details on the link here: https://t.co/cllwXc2HeK. ^PS","@user I'd like to take a closer look into this, please share your details on the link here: [URL] ^PS"
225035,225034,@AmazonHelp Was supposed to receive Amazon pay cashback on Order #406-2230793-6000347. It does not work and your cust service team confirmed it,@AmazonHelp Was supposed to receive Amazon pay cashback on Order #406-2230793-6000347. It does not work and your cust service team confirmed it,@169760 Provide your details here: https://t.co/beaaDm0muc we will get back to you with a resolution.^GU,@user Provide your details here: [URL] we will get back to you with a resolution.^GU
225041,225040,@115850 Refund on order 405-6214177-8137917. Still unable to erect the thing?,@user Refund on order 405-6214177-8137917. Still unable to erect the thing?,@169762 Please don’t provide your details here as we consider them to be personal information. Our page is visible to public. ^GS,@user Please don’t provide your details here as we consider them to be personal information. Our page is visible to public. ^GS
225043,225044,@AmazonHelp How many times do I have to do this?? U people are totally useless,@AmazonHelp How many times do I have to do this?? U people are totally useless,@169762 the link shared here: https://t.co/NTkrxpsbHJ (2/2)^HR,@user the link shared here: [URL] (2/2)^HR
225048,225046,"Dites @120533 et @132988, lequel des deux me ment ? https://t.co/DkHcWkoZor","Dites @user et @user , lequel des deux me ment ? [URL]","@158231 Bonjour Maxim, quelle était la réponse de notre SAV concernant votre commande ? ^ARC","@user Bonjour Maxim, quelle était la réponse de notre SAV concernant votre commande ? ^ARC"
225047,225049,"@AmazonHelp La même que sur le suivi en ligne : remis au transporteur. Chronopost, lui, dit le contraire. Et ça traine depuis lundi.","@AmazonHelp La même que sur le suivi en ligne : remis au transporteur. Chronopost, lui, dit le contraire. Et ça traine depuis lundi.",@158231 Avez-vous signalé cela à notre SAV ? ^SN,@user Avez-vous signalé cela à notre SAV ? ^SN
225051,225052,"@AmazonHelp En examinent mon dossier, vous trouverez certainement trace de mon appel et de ce qui m'a été dit. Mieux, conversation enregistrée.","@AmazonHelp En examinent mon dossier, vous trouverez certainement trace de mon appel et de ce qui m'a été dit. Mieux, conversation enregistrée.","@158231 Afin qu'on puisse vérifier votre dossier, merci de remplir ce formulaire via un PC : https://t.co/HtUowg2UGX
^SM","@user Afin qu'on puisse vérifier votre dossier, merci de remplir ce formulaire via un PC : [URL] ^SM"
225053,225054,@AmazonHelp C'est fait.,@AmazonHelp C'est fait.,@158231 Merci ! ^AR,@user Merci ! ^AR
225246,225244,@115850 pls look into this asap https://t.co/2sGN1WBeDh,@user pls look into this asap [URL],@169805 I’d like to understand this better. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest. ^RD,@user I’d like to understand this better. Please fill this form: [URL] and I’ll contact you at the earliest. ^RD
225245,225247,@AmazonHelp I don’t have time to fill any of your forms. I am sick and tired of you,@AmazonHelp I don’t have time to fill any of your forms. I am sick and tired of you,@169805 Kindly fill in your details and we'll get back to you soon. (2/2)^AP,@user Kindly fill in your details and we'll get back to you soon. (2/2)^AP
225250,225249,"@AmazonHelp @115850 someone scamming using your name..

https://t.co/PjaZ6ghouM

Letting you know..",@AmazonHelp @user someone scamming using your name.. [URL] Letting you know..,@169806 Thank you for bringing this to our notice. We've flagged this to our team internally and they are looking into it. ^EM,@user Thank you for bringing this to our notice. We've flagged this to our team internally and they are looking into it. ^EM
225252,225251,@115850 @123644 need help for getting deal.I have already cancelled order but now again order same thing shows already claim this deal https://t.co/8QhMuUhmw5,@user @user need help for getting deal.I have already cancelled order but now again order same thing shows already claim this deal [URL],@169807 Let me help you out. Please reach us via https://t.co/r8OjOjMdND and we'll look into this for you. ^VM,@user Let me help you out. Please reach us via [URL] and we'll look into this for you. ^VM
225255,225254,@116935 where is your windows app?,@user where is your windows app?,"@169808 Hey, is this the app you're looking for - https://t.co/vF2UJQHxnQ ? ^TP","@user Hey, is this the app you're looking for - [URL] ? ^TP"
225257,225256,Do u realise dat its illegal &amp; wrong that you charge 150 fr morning dlvry &amp; then don't deliver?missed mom's birthday gift bc of u @115850,Do u realise dat its illegal & wrong that you charge 150 fr morning dlvry & then don't deliver?missed mom's birthday gift bc of u @user,@169809 Sorry about the bad experience. Kindly get in touch with us here: https://t.co/sZNLdf1mfp and we’ll be glad to help you. ^NS,@user Sorry about the bad experience. Kindly get in touch with us here: [URL] and we’ll be glad to help you. ^NS
225260,225258,Selected evening express #primemember package due to arrive 2nd Oct hasn't arrived yet. Customer care has no answer @116316 #amazonprime https://t.co/gaSb519I96,Selected evening express #primemember package due to arrive 2nd Oct hasn't arrived yet. Customer care has no answer @user #amazonprime [URL],@169810 Please get in touch with our customer service: https://t.co/YuPK6dhEDG My colleagues will check your delivery. ^AV,@user Please get in touch with our customer service: [URL] My colleagues will check your delivery. ^AV
225259,225261,"@AmazonHelp I have already contacted then number of time, they have no information, and makes false claims, it's taking lot of time and energy... https://t.co/IxBdJCrVNF","@AmazonHelp I have already contacted then number of time, they have no information, and makes false claims, it's taking lot of time and energy... [URL]","@169810 Please get in touch with us, the social media team: https://t.co/br7bhrlJn8 We would like to have a look. ^AV","@user Please get in touch with us, the social media team: [URL] We would like to have a look. ^AV"
225266,225264,@115821 I rented a book and can't remember my email help me I can't pay 200$,@user I rented a book and can't remember my email help me I can't pay 200$,"@169812 HI, we do not have access to your account via twitter. Is it your account email or password you are having problems with? ^CR","@user HI, we do not have access to your account via twitter. Is it your account email or password you are having problems with? ^CR"
225265,225267,@AmazonHelp I cannot remember my email,@AmazonHelp I cannot remember my email,@169812 How long ago did you rent the book? ^RS,@user How long ago did you rent the book? ^RS
225268,225269,@AmazonHelp 10/01/17 at 1:00am,@AmazonHelp 10/01/17 at 1:00am,@169812 Do you remember receiving a confirmation email when you placed the rental. ^PK,@user Do you remember receiving a confirmation email when you placed the rental. ^PK
225270,225271,@AmazonHelp No its FINE NOW! I mistyped all N  for M and typed gmail instead of yahoo. Just recovered my account. #luckguess,@AmazonHelp No its FINE NOW! I mistyped all N for M and typed gmail instead of yahoo. Just recovered my account. #luckguess,@169812 Glad it's all sorted Jonathan. Have a lovely day.,@user Glad it's all sorted Jonathan. Have a lovely day.
225326,225325,@AmazonHelp I pre-ordered star wars battlefront 2 and haven't got my early access beta code. Can you help?,@AmazonHelp I pre-ordered star wars battlefront 2 and haven't got my early access beta code. Can you help?,@169829 When did you place the order? Have you checked your spam/junk folder? ^PK,@user When did you place the order? Have you checked your spam/junk folder? ^PK
225329,225328,@115850 I've entered the wrong address for a delivery I placed last night for a mobile phone with exchange. Can I modify the address ?,@user I've entered the wrong address for a delivery I placed last night for a mobile phone with exchange. Can I modify the address ?,@169830 We are sorry to hear that. Please reach us via https://t.co/r8OjOjMdND and we'll look into this for you. ^VM,@user We are sorry to hear that. Please reach us via [URL] and we'll look into this for you. ^VM
225331,225330,@115821 Where is your phone?,@user Where is your phone?,@169808 Are you waiting on an order?^CD,@user Are you waiting on an order?^CD
225334,225332,Can @115821 please explain to me why I can’t purchase kindle books on the amazon app nor the kindle app? Am I missing something here? 🤷🏻‍♀️,Can @user please explain to me why I can’t purchase kindle books on the amazon app nor the kindle app? Am I missing something here? 🤷🏻‍♀️,@169831 You should be able to Rahaf. What issue are you experiencing? ^RS,@user You should be able to Rahaf. What issue are you experiencing? ^RS
225333,225335,"@AmazonHelp On the app, I just see a download sample button and not a purchase now (I have one click enabled)","@AmazonHelp On the app, I just see a download sample button and not a purchase now (I have one click enabled)",@169831 Which site are you using? Is it https://t.co/ykTUEmdsQA or https://t.co/nUUp5MLhYl ? We will certainly try to help.^CR,@user Which site are you using? Is it [URL] or [URL] ? We will certainly try to help.^CR
225336,225337,@AmazonHelp I’m using the app on iOS signed in to the US store,@AmazonHelp I’m using the app on iOS signed in to the US store,"@169831 Hi, you can use the Safari browser to download Kindle books on iOS. You can find more info here: https://t.co/mEJLmGI4ny. ^JJ","@user Hi, you can use the Safari browser to download Kindle books on iOS. You can find more info here: [URL] ^JJ"
225339,225338,@115850 # I bought a phone and the delivered product is defective and already 6-7 days but company is denying refund.,@user # I bought a phone and the delivered product is defective and already 6-7 days but company is denying refund.,@169744 Sorry for the inconvenience. We're following up with your query here: https://t.co/wYGpsqkOrG. Please refer. ^GS,@user Sorry for the inconvenience. We're following up with your query here: [URL] Please refer. ^GS
225341,225340,"What's the customer care number of Amazon Bhubaneswar
@115850",What's the customer care number of Amazon Bhubaneswar @user,@169832 Kindly get in touch with us here: https://t.co/oX9HICV5Mz and we’ll be glad to help you. ^NS,@user Kindly get in touch with us here: [URL] and we’ll be glad to help you. ^NS
225343,225342,"Amazonでバインダーと(やっと)フォーチュンハンドクリームを手に入れたまうです。
舞い上がっております(  ՞ټ՞) https://t.co/c1ADWgVZBm",Amazonでバインダーと(やっと)フォーチュンハンドクリームを手に入れたまうです。 舞い上がっております( ՞ټ՞) [URL],"@169833 舞い上がっちゃいますよね～✧ \( °∀° )/
Amazonをご利用いただき、ありがとうございました！ RI",@user 舞い上がっちゃいますよね～✧ \( °∀° )/ Amazonをご利用いただき、ありがとうございました！ RI
225345,225344,"#Amazon #AmazonIndia 
I hate Amazon",#Amazon #AmazonIndia I hate Amazon,@169834 Sorry to know you feel this way. Is there anything that was left unaddressed or you'd like our help with at the moment? ^AB,@user Sorry to know you feel this way. Is there anything that was left unaddressed or you'd like our help with at the moment? ^AB
225487,225486,アイアンリーガーがAmazonビデオで見られる‥‥だと！！！,アイアンリーガーがAmazonビデオで見られる‥‥だと！！！,"@169867 みれます・・・・・！！！( *• ̀ω•́ )b 
https://t.co/ti2zZnYJB0 SK",@user みれます・・・・・！！！( *• ̀ω•́ )b [URL] SK
225490,225488,"@115850, Amazon Installation Services"" order number ORDER # 408-0761775-8856314"" can you tell me when this service will be performed.","@user , Amazon Installation Services"" order number ORDER # 408-0761775-8856314"" can you tell me when this service will be performed.",@169868 Sorry about that. Kindly drop in your details here: https://t.co/E1SL8kdMQH and we'll work on it. Please don’t provide [1/2],@user Sorry about that. Kindly drop in your details here: [URL] and we'll work on it. Please don’t provide [1/2]
225489,225491,@AmazonHelp I have provided information as requested. can you work on it,@AmazonHelp I have provided information as requested. can you work on it,@169868 Thank you for confirming. We've received your details and we'll reach out to you soon with an update. ^KN,@user Thank you for confirming. We've received your details and we'll reach out to you soon with an update. ^KN
225492,225493,@AmazonHelp I have rescheduled my appointment again at 10:00 AM on 11 Oct 2017. Can you make sure this time the service is completed.,@AmazonHelp I have rescheduled my appointment again at 10:00 AM on 11 Oct 2017. Can you make sure this time the service is completed.,@169868 We've sent a correspondence to your registered email ID here: https://t.co/NTkrxpsbHJ. Kindly check and revert. ^PS,@user We've sent a correspondence to your registered email ID here: [URL] Kindly check and revert. ^PS
225494,225495,@AmazonHelp Can you make sure this time your service person come on time. It is tomorrow 10:00 AM,@AmazonHelp Can you make sure this time your service person come on time. It is tomorrow 10:00 AM,"@169868 I get your concern, Bharath. Kindly revert to the email correspondence sent to you by our team, we'll be glad to help. ^MP","@user I get your concern, Bharath. Kindly revert to the email correspondence sent to you by our team, we'll be glad to help. ^MP"
225496,225497,"@AmazonHelp Their are many emails sent to me about the service, I am not sure which email you are referring.","@AmazonHelp Their are many emails sent to me about the service, I am not sure which email you are referring.",@169868 Please respond to the one you've received from the social media specialist. ^SK,@user Please respond to the one you've received from the social media specialist. ^SK
225498,225499,"@AmazonHelp I have sent her an email about tomorrows furniture service. can you escalate now, so that it can be completed by tomorrow.","@AmazonHelp I have sent her an email about tomorrows furniture service. can you escalate now, so that it can be completed by tomorrow.","@169868 Thank you for your revert. Be assured, we'll work on your concern and assist you further. Do keep us posted. ^SV","@user Thank you for your revert. Be assured, we'll work on your concern and assist you further. Do keep us posted. ^SV"
225500,225501,"@AmazonHelp I do not received any call from service person yet - its 10:00 am now, can someone followup and update me the status.","@AmazonHelp I do not received any call from service person yet - its 10:00 am now, can someone followup and update me the status.","@169868 We're already working on this issue, I request you to wait for an update. ^VR","@user We're already working on this issue, I request you to wait for an update. ^VR"
225502,225503,@AmazonHelp Do you have any ETA ?,@AmazonHelp Do you have any ETA ?,"@169868 Please be assured we are trying to resolve the issue, at the earliest. Your patience is appreciated. ^GS","@user Please be assured we are trying to resolve the issue, at the earliest. Your patience is appreciated. ^GS"
225506,225504,"読みたかったから非常に有り難いです感謝します
#プライムリーディング 
#奇跡のリンゴ #木村秋則  
#NHKプロフェッショナル仕事の流儀制作班 https://t.co/24bUIXpKtg",読みたかったから非常に有り難いです感謝します #プライムリーディング #奇跡のリンゴ #木村秋則 #NHKプロフェッショナル仕事の流儀制作班 [URL],@169869 |ω・).｡oO( 喜んでいただけてうれしいです！） SK,@user |ω・).｡oO( 喜んでいただけてうれしいです！） SK
225510,225509,"@115850 want to change shipping address, need help","@user want to change shipping address, need help",@169870 We'd like to take a closer look. Call us here: https://t.co/vlvfJr4nN9 for live assistance. ^HK,@user We'd like to take a closer look. Call us here: [URL] for live assistance. ^HK
225513,225511,@AmazonHelp Was sent a damaged child car seat. First offered money to keep it and then do clear information about when it is being picked up,@AmazonHelp Was sent a damaged child car seat. First offered money to keep it and then do clear information about when it is being picked up,@169871 Sorry about this. Pls reach out here as we don't have access to account details on Twitter  https://t.co/JzP7hlA23B ^KM,@user Sorry about this. Pls reach out here as we don't have access to account details on Twitter [URL] ^KM
225512,225514,@AmazonHelp And what option ? This is the same team was talking to yesterday,@AmazonHelp And what option ? This is the same team was talking to yesterday,@169871 What were you advised when you contacted Customer Support?^CD,@user What were you advised when you contacted Customer Support?^CD
225515,225517,@AmazonHelp Thy said they would email that and also tel me how to lodge a complaint. Still no email,@AmazonHelp Thy said they would email that and also tel me how to lodge a complaint. Still no email,"@169871 Hi, who is the carrier collecting the item? ^CR","@user Hi, who is the carrier collecting the item? ^CR"
225518,225519,@AmazonHelp Hermes,@AmazonHelp Hermes,@169871 there will be an option to leave feedback and escalate your concern further 3/3 ^TP,@user there will be an option to leave feedback and escalate your concern further 3/3 ^TP
225522,225523,@AmazonHelp Is there an area to make a complaint and receive a response. All I had is the feedback that is not responded to.,@AmazonHelp Is there an area to make a complaint and receive a response. All I had is the feedback that is not responded to.,@169871 You will need to contact us on the link provided as we don't have access to your details here. ^KM,@user You will need to contact us on the link provided as we don't have access to your details here. ^KM
225527,225524,@115821 how to make a complaint?,@user how to make a complaint?,"@169871 Hi, can you tell us a bit about the issue without sharing any personal or account info? ^JJ","@user Hi, can you tell us a bit about the issue without sharing any personal or account info? ^JJ"
